id,set,label
53559,train,2
53560,train,4
53561,test,12
53562,test,10
53563,test,2
53564,train,0
53565,train,1
53566,train,4
53567,test,7
53568,train,4
53569,train,1
53570,test,1
53571,train,4
53572,test,1
53573,train,3
53574,train,3
53575,train,2
53576,test,6
53577,train,5
53578,train,0
53579,test,3
53580,test,2
53581,train,0
53582,train,2
53583,train,0
53584,test,2
53585,train,12
53586,train,1
53587,train,12
53588,train,0
53589,test,10
53590,train,8
53591,train,4
53592,test,0
53593,train,4
53594,train,8
53595,test,11
53596,train,1
53597,train,1
53598,train,8
53599,train,4
53600,train,4
53601,train,1
53602,train,0
53603,test,1
53604,train,6
53605,train,0
53606,train,4
53607,train,2
53608,train,2
53609,train,4
53610,train,4
53611,test,1
53612,train,6
53613,train,11
53614,test,2
53615,train,1
53616,train,5
53617,train,1
53618,test,3
53619,train,3
53620,train,7
53621,test,1
53622,test,5
53623,train,2
53624,train,2
53625,train,1
53626,test,4
53627,test,2
53628,train,0
53629,train,0
53630,train,12
53631,train,5
53632,train,1
53633,test,4
53634,train,0
53635,test,1
53636,train,0
53637,train,3
53638,train,1
53639,train,4
53640,train,0
53641,train,1
53642,test,4
53643,test,1
53644,train,3
53645,test,2
53646,train,2
53647,train,4
53648,train,4
53649,train,0
53650,train,10
53651,test,1
53652,train,3
53653,train,1
53654,test,3
53655,train,8
53656,test,0
53657,train,1
53658,test,5
53659,train,2
53660,train,10
53661,test,1
53662,train,1
53663,train,10
53664,train,0
53665,train,5
53666,train,0
53667,train,0
53668,test,2
53669,train,1
53670,test,9
53671,train,3
53672,test,4
53673,train,5
53674,train,1
53675,test,1
53676,train,6
53677,train,0
53678,train,8
53679,train,4
53680,train,3
53681,train,3
53682,train,0
53683,train,4
53684,train,0
53685,test,0
53686,test,5
53687,train,1
53688,train,1
53689,train,2
53690,train,3
53691,train,5
53692,train,4
53693,train,6
53694,train,2
53695,train,9
53696,test,0
53697,train,1
53698,train,2
53699,train,2
53700,train,9
53701,test,0
53702,train,1
53703,train,2
53704,train,5
53705,train,0
53706,train,7
53707,train,3
53708,train,2
53709,train,1
53710,train,1
53711,test,5
53712,train,1
53713,train,5
53714,train,0
53715,train,0
53716,train,2
53717,train,4
53718,train,3
53719,train,7
53720,train,0
53721,train,0
53722,train,10
53723,test,2
53724,train,1
53725,test,0
53726,train,2
53727,train,4
53728,train,1
53729,train,8
53730,test,1
53731,train,2
53732,train,1
53733,train,4
53734,train,10
53735,test,9
53736,train,5
53737,train,2
53738,train,5
53739,train,12
53740,train,1
53741,train,0
53742,train,1
53743,train,0
53744,train,10
53745,train,6
53746,train,0
53747,test,11
53748,train,2
53749,test,5
53750,train,1
53751,train,0
53752,train,2
53753,train,7
53754,train,5
53755,train,0
53756,train,5
53757,train,5
53758,train,3
53759,train,2
53760,train,7
53761,train,6
53762,test,1
53763,train,1
53764,train,12
53765,train,8
53766,test,3
53767,train,0
53768,train,2
53769,test,3
53770,train,3
53771,train,2
53772,test,4
53773,train,1
53774,test,6
53775,train,2
53776,train,5
53777,test,2
53778,train,1
53779,train,5
53780,test,1
53781,train,1
53782,train,3
53783,test,0
53784,train,1
53785,train,6
53786,train,1
53787,test,1
53788,train,3
53789,train,0
53790,train,0
53791,train,4
53792,test,11
53793,test,9
53794,train,0
53795,test,2
53796,test,1
53797,test,1
53798,train,4
53799,test,3
53800,test,6
53801,test,6
53802,test,3
53803,test,9
53804,train,0
53805,train,2
53806,train,2
53807,train,3
53808,train,8
53809,train,2
53810,train,7
53811,train,2
53812,train,2
53813,test,2
53814,train,8
53815,train,1
53816,train,1
53817,train,2
53818,train,0
53819,train,5
53820,train,1
53821,train,10
53822,train,12
53823,train,0
53824,train,2
53825,train,5
53826,train,1
53827,train,4
53828,test,0
53829,test,9
53830,train,1
53831,train,3
53832,train,0
53833,train,1
53834,train,2
53835,train,4
53836,train,9
53837,train,10
53838,train,1
53839,train,5
53840,train,6
53841,train,2
53842,train,7
53843,train,1
53844,train,7
53845,train,2
53846,train,6
53847,test,6
53848,test,2
53849,test,0
53850,train,6
53851,train,0
53852,train,12
53853,train,0
53854,train,2
53855,train,0
53856,test,3
53857,train,1
53858,train,1
53859,train,0
53860,train,8
53861,train,7
53862,train,5
53863,train,1
53864,test,2
53865,train,1
53866,train,1
53867,train,2
53868,train,7
53869,train,1
53870,train,2
53871,test,2
53872,test,1
53873,train,1
53874,test,3
53875,train,1
53876,train,1
53877,test,0
53878,train,3
53879,test,2
53880,train,3
53881,test,2
53882,train,0
53883,train,0
53884,test,1
53885,train,3
53886,train,0
53887,test,2
53888,train,0
53889,train,1
53890,train,2
53891,train,1
53892,test,5
53893,train,0
53894,train,0
53895,train,1
53896,test,0
53897,test,7
53898,train,13
53899,train,11
53900,train,0
53901,train,1
53902,train,3
53903,train,6
53904,test,0
53905,test,0
53906,train,6
53907,train,1
53908,train,2
53909,train,2
53910,train,7
53911,train,6
53912,train,0
53913,train,0
53914,train,1
53915,train,0
53916,test,5
53917,train,2
53918,test,0
53919,train,1
53920,train,1
53921,train,0
53922,train,0
53923,train,3
53924,test,4
53925,test,2
53926,test,4
53927,train,5
53928,train,3
53929,train,6
53930,train,0
53931,test,3
53932,train,5
53933,train,5
53934,train,7
53935,train,10
53936,test,3
53937,train,5
53938,train,0
53939,train,0
53940,train,8
53941,test,8
53942,train,4
53943,train,4
53944,train,1
53945,train,0
53946,train,2
53947,train,3
53948,train,3
53949,test,3
53950,train,0
53951,train,7
53952,train,1
53953,train,0
53954,train,3
53955,train,5
53956,test,2
53957,train,2
53958,test,1
53959,train,1
53960,train,0
53961,train,13
53962,train,9
53963,test,4
53964,train,0
53965,test,0
53966,train,2
53967,train,2
53968,train,4
53969,train,2
53970,train,4
53971,train,4
53972,train,0
53973,train,11
53974,train,6
53975,train,5
53976,train,0
53977,train,2
53978,train,1
53979,train,2
53980,train,0
53981,train,0
53982,train,5
53983,train,1
53984,test,5
53985,train,3
53986,train,10
53987,train,2
53988,train,1
53989,test,2
53990,test,7
53991,train,7
53992,train,7
53993,train,5
53994,test,1
53995,train,2
53996,test,2
53997,train,8
53998,train,2
53999,train,3
54000,train,2
54001,train,1
54002,train,6
54003,test,1
54004,train,4
54005,train,9
54006,train,3
54007,train,9
54008,test,4
54009,train,2
54010,train,0
54011,train,2
54012,train,0
54013,train,3
54014,test,13
54015,train,0
54016,train,1
54017,train,0
54018,test,3
54019,train,0
54020,train,5
54021,train,5
54022,train,0
54023,train,4
54024,train,5
54025,train,2
54026,train,10
54027,test,1
54028,train,6
54029,train,1
54030,train,2
54031,train,2
54032,test,0
54033,train,1
54034,train,1
54035,train,9
54036,test,1
54037,train,5
54038,train,4
54039,train,0
54040,train,2
54041,test,0
54042,train,1
54043,train,1
54044,train,0
54045,train,2
54046,train,2
54047,train,0
54048,train,11
54049,train,0
54050,train,0
54051,train,6
54052,test,6
54053,train,3
54054,train,1
54055,train,9
54056,train,4
54057,train,4
54058,train,6
54059,test,0
54060,train,0
54061,train,2
54062,train,0
54063,train,3
54064,train,7
54065,train,0
54066,test,7
54067,train,2
54068,train,8
54069,train,12
54070,train,0
54071,train,1
54072,train,4
54073,train,3
54074,test,10
54075,test,0
54076,test,2
54077,test,2
54078,test,2
54079,train,0
54080,train,0
54081,train,1
54082,train,1
54083,test,3
54084,train,0
54085,train,2
54086,train,2
54087,train,1
54088,test,8
54089,train,1
54090,train,1
54091,train,0
54092,train,3
54093,train,8
54094,test,5
54095,train,3
54096,train,1
54097,test,3
54098,train,8
54099,train,2
54100,test,8
54101,train,1
54102,train,2
54103,test,4
54104,train,2
54105,train,6
54106,train,3
54107,test,6
54108,train,1
54109,train,4
54110,test,0
54111,train,6
54112,test,7
54113,train,0
54114,train,5
54115,test,7
54116,train,1
54117,train,10
54118,train,6
54119,train,4
54120,train,8
54121,train,3
54122,train,2
54123,train,3
54124,train,7
54125,train,0
54126,train,3
54127,train,10
54128,train,2
54129,train,11
54130,train,3
54131,train,3
54132,train,13
54133,train,0
54134,train,10
54135,test,3
54136,train,9
54137,train,0
54138,train,0
54139,train,3
54140,train,4
54141,train,1
54142,train,1
54143,train,3
54144,train,1
54145,test,1
54146,test,2
54147,train,1
54148,train,8
54149,train,3
54150,test,10
54151,train,0
54152,test,6
54153,train,3
54154,train,4
54155,train,0
54156,train,0
54157,train,2
54158,train,8
54159,train,2
54160,train,13
54161,test,1
54162,train,6
54163,test,5
54164,train,2
54165,train,0
54166,train,5
54167,train,1
54168,train,2
54169,train,2
54170,train,4
54171,train,2
54172,train,1
54173,test,0
54174,test,1
54175,test,5
54176,train,4
54177,train,9
54178,train,4
54179,train,2
54180,train,1
54181,test,5
54182,train,6
54183,train,13
54184,train,0
54185,train,1
54186,train,1
54187,train,9
54188,train,2
54189,train,1
54190,train,3
54191,train,7
54192,train,3
54193,test,1
54194,train,4
54195,train,4
54196,train,1
54197,train,2
54198,train,7
54199,train,3
54200,train,3
54201,train,9
54202,train,5
54203,test,9
54204,test,1
54205,train,2
54206,train,0
54207,train,0
54208,train,1
54209,train,0
54210,train,8
54211,test,3
54212,train,4
54213,test,2
54214,train,0
54215,train,9
54216,train,2
54217,test,4
54218,train,1
54219,train,2
54220,train,1
54221,train,6
54222,train,1
54223,train,1
54224,train,1
54225,test,2
54226,test,7
54227,test,1
54228,train,0
54229,test,1
54230,train,2
54231,train,1
54232,train,3
54233,train,1
54234,train,0
54235,train,2
54236,train,3
54237,train,2
54238,train,10
54239,train,1
54240,train,2
54241,train,2
54242,train,6
54243,train,13
54244,train,4
54245,test,2
54246,train,2
54247,train,3
54248,train,1
54249,train,1
54250,test,11
54251,train,0
54252,train,5
54253,test,0
54254,train,1
54255,train,9
54256,train,0
54257,train,0
54258,test,0
54259,train,5
54260,train,1
54261,test,11
54262,test,0
54263,train,1
54264,train,0
54265,train,4
54266,train,0
54267,train,9
54268,train,4
54269,train,4
54270,train,6
54271,train,0
54272,test,2
54273,train,10
54274,test,2
54275,train,0
54276,train,9
54277,train,2
54278,train,0
54279,train,5
54280,train,8
54281,train,5
54282,train,5
54283,train,12
54284,train,1
54285,test,2
54286,train,0
54287,test,0
54288,train,6
54289,test,1
54290,test,1
54291,train,3
54292,train,0
54293,train,3
54294,train,3
54295,train,5
54296,train,5
54297,train,1
54298,train,0
54299,train,1
54300,train,1
54301,train,1
54302,train,0
54303,train,1
54304,train,0
54305,train,11
54306,test,9
54307,train,2
54308,test,3
54309,train,8
54310,train,2
54311,train,12
54312,test,1
54313,test,12
54314,train,1
54315,train,3
54316,test,0
54317,train,1
54318,train,4
54319,train,3
54320,train,0
54321,test,4
54322,test,2
54323,train,2
54324,train,0
54325,train,2
54326,test,3
54327,train,3
54328,train,2
54329,train,5
54330,train,1
54331,train,9
54332,train,1
54333,train,2
54334,test,7
54335,train,13
54336,train,1
54337,train,0
54338,train,3
54339,train,4
54340,train,2
54341,test,2
54342,train,9
54343,train,4
54344,train,2
54345,train,1
54346,train,2
54347,train,6
54348,train,4
54349,train,2
54350,test,1
54351,train,7
54352,train,1
54353,train,1
54354,train,4
54355,test,2
54356,test,1
54357,train,2
54358,train,12
54359,train,2
54360,train,4
54361,train,2
54362,train,4
54363,test,9
54364,test,3
54365,train,4
54366,train,1
54367,train,2
54368,train,4
54369,train,3
54370,train,3
54371,train,8
54372,train,1
54373,test,0
54374,train,6
54375,train,9
54376,train,3
54377,test,13
54378,test,10
54379,train,2
54380,train,2
54381,train,1
54382,train,8
54383,train,1
54384,train,2
54385,test,7
54386,train,5
54387,train,0
54388,train,2
54389,train,5
54390,train,0
54391,train,4
54392,train,0
54393,train,2
54394,test,10
54395,test,2
54396,train,2
54397,train,6
54398,test,7
54399,train,8
54400,train,0
54401,train,2
54402,train,1
54403,train,7
54404,train,5
54405,train,6
54406,train,3
54407,train,1
54408,train,3
54409,train,2
54410,train,1
54411,train,10
54412,test,1
54413,train,2
54414,test,5
54415,train,0
54416,train,1
54417,train,12
54418,train,1
54419,train,1
54420,train,2
54421,test,0
54422,test,3
54423,train,2
54424,train,0
54425,test,7
54426,train,2
54427,train,5
54428,test,0
54429,train,2
54430,train,0
54431,test,8
54432,train,0
54433,train,2
54434,test,12
54435,train,4
54436,train,0
54437,test,0
54438,train,1
54439,train,0
54440,train,9
54441,train,1
54442,train,1
54443,train,0
54444,train,1
54445,train,4
54446,train,6
54447,train,1
54448,test,4
54449,train,4
54450,train,0
54451,train,5
54452,train,1
54453,test,4
54454,train,10
54455,train,2
54456,train,1
54457,train,0
54458,train,0
54459,train,10
54460,train,0
54461,train,3
54462,train,3
54463,test,0
54464,train,4
54465,train,3
54466,train,8
54467,train,9
54468,train,0
54469,train,2
54470,train,2
54471,train,5
54472,train,1
54473,test,0
54474,train,0
54475,train,3
54476,train,5
54477,train,1
54478,train,0
54479,test,10
54480,train,1
54481,test,1
54482,train,1
54483,train,7
54484,train,2
54485,train,7
54486,train,5
54487,train,1
54488,train,2
54489,train,5
54490,train,5
54491,train,12
54492,train,1
54493,train,0
54494,train,3
54495,train,0
54496,train,2
54497,train,0
54498,train,3
54499,train,10
54500,train,0
54501,train,2
54502,train,6
54503,train,0
54504,train,1
54505,test,4
54506,train,6
54507,train,3
54508,train,1
54509,train,0
54510,train,2
54511,train,1
54512,train,1
54513,train,13
54514,train,0
54515,train,7
54516,train,2
54517,test,3
54518,train,6
54519,train,11
54520,train,2
54521,train,3
54522,train,0
54523,train,0
54524,train,0
54525,test,1
54526,train,6
54527,train,4
54528,train,12
54529,train,7
54530,train,1
54531,train,1
54532,train,6
54533,train,0
54534,train,2
54535,test,3
54536,train,0
54537,train,4
54538,train,10
54539,train,3
54540,train,4
54541,train,1
54542,train,1
54543,test,2
54544,train,1
54545,train,2
54546,train,3
54547,train,2
54548,train,0
54549,train,2
54550,train,0
54551,train,0
54552,test,5
54553,train,6
54554,train,1
54555,train,0
54556,test,1
54557,train,2
54558,train,6
54559,train,7
54560,train,1
54561,test,2
54562,train,2
54563,train,1
54564,train,2
54565,train,1
54566,train,0
54567,train,4
54568,test,4
54569,test,1
54570,test,4
54571,train,0
54572,train,2
54573,train,6
54574,train,1
54575,train,0
54576,train,1
54577,train,4
54578,train,4
54579,test,4
54580,train,1
54581,train,1
54582,train,7
54583,train,6
54584,test,1
54585,train,9
54586,train,10
54587,train,6
54588,train,4
54589,test,7
54590,test,2
54591,train,1
54592,train,1
54593,train,4
54594,train,5
54595,train,7
54596,test,2
54597,train,2
54598,train,1
54599,train,0
54600,train,6
54601,train,2
54602,train,2
54603,train,8
54604,train,0
54605,train,5
54606,test,2
54607,train,5
54608,train,3
54609,test,1
54610,train,0
54611,test,4
54612,test,0
54613,train,4
54614,train,3
54615,test,1
54616,test,2
54617,train,3
54618,test,0
54619,train,7
54620,train,1
54621,test,0
54622,train,12
54623,test,0
54624,test,1
54625,train,7
54626,train,4
54627,train,0
54628,train,12
54629,train,8
54630,train,7
54631,train,3
54632,train,2
54633,train,1
54634,train,0
54635,train,1
54636,train,5
54637,test,4
54638,test,10
54639,test,1
54640,train,2
54641,train,6
54642,train,3
54643,train,7
54644,train,2
54645,test,8
54646,train,1
54647,train,2
54648,train,0
54649,train,2
54650,train,2
54651,train,1
54652,train,4
54653,train,3
54654,train,0
54655,train,5
54656,test,2
54657,train,1
54658,train,4
54659,train,2
54660,train,2
54661,train,0
54662,train,3
54663,train,3
54664,train,1
54665,test,0
54666,test,0
54667,train,4
54668,test,1
54669,train,5
54670,test,0
54671,train,3
54672,train,1
54673,train,8
54674,train,2
54675,train,0
54676,train,0
54677,train,4
54678,train,4
54679,train,0
54680,test,4
54681,train,1
54682,test,7
54683,train,8
54684,train,0
54685,test,1
54686,train,3
54687,train,2
54688,train,0
54689,train,12
54690,train,1
54691,train,6
54692,train,5
54693,test,2
54694,train,1
54695,train,0
54696,train,4
54697,train,7
54698,test,0
54699,train,2
54700,train,0
54701,train,8
54702,train,5
54703,train,5
54704,test,2
54705,train,1
54706,train,5
54707,train,4
54708,test,3
54709,test,6
54710,train,6
54711,train,1
54712,train,5
54713,train,1
54714,train,5
54715,train,1
54716,train,7
54717,test,8
54718,train,0
54719,test,2
54720,test,0
54721,test,3
54722,train,0
54723,train,8
54724,train,0
54725,train,10
54726,train,9
54727,train,0
54728,train,0
54729,train,0
54730,train,0
54731,test,2
54732,test,7
54733,train,3
54734,train,1
54735,train,2
54736,train,2
54737,train,5
54738,train,5
54739,test,5
54740,train,0
54741,train,1
54742,train,0
54743,train,1
54744,test,1
54745,train,1
54746,train,5
54747,train,6
54748,train,0
54749,train,4
54750,test,0
54751,train,4
54752,train,3
54753,test,1
54754,train,2
54755,test,2
54756,train,6
54757,train,8
54758,train,1
54759,train,2
54760,train,2
54761,train,10
54762,train,2
54763,train,3
54764,test,2
54765,train,0
54766,train,2
54767,test,2
54768,train,3
54769,train,0
54770,test,6
54771,train,5
54772,test,4
54773,train,6
54774,train,7
54775,test,2
54776,train,8
54777,train,0
54778,train,2
54779,test,5
54780,test,0
54781,train,4
54782,train,11
54783,train,4
54784,train,6
54785,train,8
54786,train,3
54787,train,11
54788,train,9
54789,train,7
54790,train,5
54791,train,2
54792,train,9
54793,train,2
54794,train,3
54795,train,3
54796,train,4
54797,train,4
54798,train,1
54799,train,6
54800,test,0
54801,train,4
54802,train,4
54803,train,4
54804,train,0
54805,train,9
